"V1" "seasons.V1" "seasons_url" "season"
"243" "Army Black Knights" "2014-15" "http://www.sports-reference.com/cbb/schools/army/2015.html" 2014
"244" "Army Black Knights" "2013-14" "http://www.sports-reference.com/cbb/schools/army/2014.html" 2013
"245" "Army Black Knights" "2012-13" "http://www.sports-reference.com/cbb/schools/army/2013.html" 2012
"246" "Army Black Knights" "2011-12" "http://www.sports-reference.com/cbb/schools/army/2012.html" 2011
"247" "Army Black Knights" "2010-11" "http://www.sports-reference.com/cbb/schools/army/2011.html" 2010
"248" "Army Black Knights" "2009-10" "http://www.sports-reference.com/cbb/schools/army/2010.html" 2009
"249" "Army Black Knights" "2008-09" "http://www.sports-reference.com/cbb/schools/army/2009.html" 2008
"250" "Army Black Knights" "2007-08" "http://www.sports-reference.com/cbb/schools/army/2008.html" 2007
"251" "Army Black Knights" "2006-07" "http://www.sports-reference.com/cbb/schools/army/2007.html" 2006
"252" "Army Black Knights" "2005-06" "http://www.sports-reference.com/cbb/schools/army/2006.html" 2005
"253" "Army Black Knights" "2004-05" "http://www.sports-reference.com/cbb/schools/army/2005.html" 2004
"254" "Army Black Knights" "2003-04" "http://www.sports-reference.com/cbb/schools/army/2004.html" 2003
"255" "Army Black Knights" "2002-03" "http://www.sports-reference.com/cbb/schools/army/2003.html" 2002
"256" "Army Black Knights" "2001-02" "http://www.sports-reference.com/cbb/schools/army/2002.html" 2001
"257" "Army Black Knights" "2000-01" "http://www.sports-reference.com/cbb/schools/army/2001.html" 2000
"258" "Auburn Tigers" "2014-15" "http://www.sports-reference.com/cbb/schools/auburn/2015.html" 2014
"259" "Auburn Tigers" "2013-14" "http://www.sports-reference.com/cbb/schools/auburn/2014.html" 2013
"260" "Auburn Tigers" "2012-13" "http://www.sports-reference.com/cbb/schools/auburn/2013.html" 2012
"261" "Auburn Tigers" "2011-12" "http://www.sports-reference.com/cbb/schools/auburn/2012.html" 2011
"262" "Auburn Tigers" "2010-11" "http://www.sports-reference.com/cbb/schools/auburn/2011.html" 2010
"263" "Auburn Tigers" "2009-10" "http://www.sports-reference.com/cbb/schools/auburn/2010.html" 2009
"264" "Auburn Tigers" "2008-09" "http://www.sports-reference.com/cbb/schools/auburn/2009.html" 2008
"265" "Auburn Tigers" "2007-08" "http://www.sports-reference.com/cbb/schools/auburn/2008.html" 2007
"266" "Auburn Tigers" "2006-07" "http://www.sports-reference.com/cbb/schools/auburn/2007.html" 2006
"267" "Auburn Tigers" "2005-06" "http://www.sports-reference.com/cbb/schools/auburn/2006.html" 2005
"268" "Auburn Tigers" "2004-05" "http://www.sports-reference.com/cbb/schools/auburn/2005.html" 2004
"269" "Auburn Tigers" "2003-04" "http://www.sports-reference.com/cbb/schools/auburn/2004.html" 2003
"270" "Auburn Tigers" "2002-03" "http://www.sports-reference.com/cbb/schools/auburn/2003.html" 2002
"271" "Auburn Tigers" "2001-02" "http://www.sports-reference.com/cbb/schools/auburn/2002.html" 2001
"272" "Auburn Tigers" "2000-01" "http://www.sports-reference.com/cbb/schools/auburn/2001.html" 2000
"273" "Austin Peay Governors" "2014-15" "http://www.sports-reference.com/cbb/schools/austin-peay/2015.html" 2014
"274" "Austin Peay Governors" "2013-14" "http://www.sports-reference.com/cbb/schools/austin-peay/2014.html" 2013
"275" "Austin Peay Governors" "2012-13" "http://www.sports-reference.com/cbb/schools/austin-peay/2013.html" 2012
"276" "Austin Peay Governors" "2011-12" "http://www.sports-reference.com/cbb/schools/austin-peay/2012.html" 2011
"277" "Austin Peay Governors" "2010-11" "http://www.sports-reference.com/cbb/schools/austin-peay/2011.html" 2010
"278" "Austin Peay Governors" "2009-10" "http://www.sports-reference.com/cbb/schools/austin-peay/2010.html" 2009
"279" "Austin Peay Governors" "2008-09" "http://www.sports-reference.com/cbb/schools/austin-peay/2009.html" 2008
"280" "Austin Peay Governors" "2007-08" "http://www.sports-reference.com/cbb/schools/austin-peay/2008.html" 2007
"281" "Austin Peay Governors" "2006-07" "http://www.sports-reference.com/cbb/schools/austin-peay/2007.html" 2006
"282" "Austin Peay Governors" "2005-06" "http://www.sports-reference.com/cbb/schools/austin-peay/2006.html" 2005
"283" "Austin Peay Governors" "2004-05" "http://www.sports-reference.com/cbb/schools/austin-peay/2005.html" 2004
"284" "Austin Peay Governors" "2003-04" "http://www.sports-reference.com/cbb/schools/austin-peay/2004.html" 2003
"285" "Austin Peay Governors" "2002-03" "http://www.sports-reference.com/cbb/schools/austin-peay/2003.html" 2002
"286" "Austin Peay Governors" "2001-02" "http://www.sports-reference.com/cbb/schools/austin-peay/2002.html" 2001
"287" "Austin Peay Governors" "2000-01" "http://www.sports-reference.com/cbb/schools/austin-peay/2001.html" 2000
"288" "Ball State Cardinals" "2014-15" "http://www.sports-reference.com/cbb/schools/ball-state/2015.html" 2014
"289" "Ball State Cardinals" "2013-14" "http://www.sports-reference.com/cbb/schools/ball-state/2014.html" 2013
"290" "Ball State Cardinals" "2012-13" "http://www.sports-reference.com/cbb/schools/ball-state/2013.html" 2012
"291" "Ball State Cardinals" "2011-12" "http://www.sports-reference.com/cbb/schools/ball-state/2012.html" 2011
"292" "Ball State Cardinals" "2010-11" "http://www.sports-reference.com/cbb/schools/ball-state/2011.html" 2010
"293" "Ball State Cardinals" "2009-10" "http://www.sports-reference.com/cbb/schools/ball-state/2010.html" 2009
"294" "Ball State Cardinals" "2008-09" "http://www.sports-reference.com/cbb/schools/ball-state/2009.html" 2008
"295" "Ball State Cardinals" "2007-08" "http://www.sports-reference.com/cbb/schools/ball-state/2008.html" 2007
"296" "Ball State Cardinals" "2006-07" "http://www.sports-reference.com/cbb/schools/ball-state/2007.html" 2006
"297" "Ball State Cardinals" "2005-06" "http://www.sports-reference.com/cbb/schools/ball-state/2006.html" 2005
"298" "Ball State Cardinals" "2004-05" "http://www.sports-reference.com/cbb/schools/ball-state/2005.html" 2004
"299" "Ball State Cardinals" "2003-04" "http://www.sports-reference.com/cbb/schools/ball-state/2004.html" 2003
"300" "Ball State Cardinals" "2002-03" "http://www.sports-reference.com/cbb/schools/ball-state/2003.html" 2002
"301" "Ball State Cardinals" "2001-02" "http://www.sports-reference.com/cbb/schools/ball-state/2002.html" 2001
"302" "Ball State Cardinals" "2000-01" "http://www.sports-reference.com/cbb/schools/ball-state/2001.html" 2000
"303" "Baylor Bears" "2014-15" "http://www.sports-reference.com/cbb/schools/baylor/2015.html" 2014
"304" "Baylor Bears" "2013-14" "http://www.sports-reference.com/cbb/schools/baylor/2014.html" 2013
"305" "Baylor Bears" "2012-13" "http://www.sports-reference.com/cbb/schools/baylor/2013.html" 2012
"306" "Baylor Bears" "2011-12" "http://www.sports-reference.com/cbb/schools/baylor/2012.html" 2011
"307" "Baylor Bears" "2010-11" "http://www.sports-reference.com/cbb/schools/baylor/2011.html" 2010
"308" "Baylor Bears" "2009-10" "http://www.sports-reference.com/cbb/schools/baylor/2010.html" 2009
"309" "Baylor Bears" "2008-09" "http://www.sports-reference.com/cbb/schools/baylor/2009.html" 2008
"310" "Baylor Bears" "2007-08" "http://www.sports-reference.com/cbb/schools/baylor/2008.html" 2007
"311" "Baylor Bears" "2006-07" "http://www.sports-reference.com/cbb/schools/baylor/2007.html" 2006
"312" "Baylor Bears" "2005-06" "http://www.sports-reference.com/cbb/schools/baylor/2006.html" 2005
"313" "Baylor Bears" "2004-05" "http://www.sports-reference.com/cbb/schools/baylor/2005.html" 2004
"314" "Baylor Bears" "2003-04" "http://www.sports-reference.com/cbb/schools/baylor/2004.html" 2003
"315" "Baylor Bears" "2002-03" "http://www.sports-reference.com/cbb/schools/baylor/2003.html" 2002
"316" "Baylor Bears" "2001-02" "http://www.sports-reference.com/cbb/schools/baylor/2002.html" 2001
"317" "Baylor Bears" "2000-01" "http://www.sports-reference.com/cbb/schools/baylor/2001.html" 2000
"318" "Belmont Bruins" "2014-15" "http://www.sports-reference.com/cbb/schools/belmont/2015.html" 2014
"319" "Belmont Bruins" "2013-14" "http://www.sports-reference.com/cbb/schools/belmont/2014.html" 2013
"320" "Belmont Bruins" "2012-13" "http://www.sports-reference.com/cbb/schools/belmont/2013.html" 2012
"321" "Belmont Bruins" "2011-12" "http://www.sports-reference.com/cbb/schools/belmont/2012.html" 2011
"322" "Belmont Bruins" "2010-11" "http://www.sports-reference.com/cbb/schools/belmont/2011.html" 2010
"323" "Belmont Bruins" "2009-10" "http://www.sports-reference.com/cbb/schools/belmont/2010.html" 2009
"324" "Belmont Bruins" "2008-09" "http://www.sports-reference.com/cbb/schools/belmont/2009.html" 2008
"325" "Belmont Bruins" "2007-08" "http://www.sports-reference.com/cbb/schools/belmont/2008.html" 2007
"326" "Belmont Bruins" "2006-07" "http://www.sports-reference.com/cbb/schools/belmont/2007.html" 2006
"327" "Belmont Bruins" "2005-06" "http://www.sports-reference.com/cbb/schools/belmont/2006.html" 2005
"328" "Belmont Bruins" "2004-05" "http://www.sports-reference.com/cbb/schools/belmont/2005.html" 2004
"329" "Belmont Bruins" "2003-04" "http://www.sports-reference.com/cbb/schools/belmont/2004.html" 2003
"330" "Belmont Bruins" "2002-03" "http://www.sports-reference.com/cbb/schools/belmont/2003.html" 2002
"331" "Belmont Bruins" "2001-02" "http://www.sports-reference.com/cbb/schools/belmont/2002.html" 2001
"332" "Belmont Bruins" "2000-01" "http://www.sports-reference.com/cbb/schools/belmont/2001.html" 2000
"333" "Bethune-Cookman Wildcats" "2014-15" "http://www.sports-reference.com/cbb/schools/bethune-cookman/2015.html" 2014
"334" "Bethune-Cookman Wildcats" "2013-14" "http://www.sports-reference.com/cbb/schools/bethune-cookman/2014.html" 2013
"335" "Bethune-Cookman Wildcats" "2012-13" "http://www.sports-reference.com/cbb/schools/bethune-cookman/2013.html" 2012
"336" "Bethune-Cookman Wildcats" "2011-12" "http://www.sports-reference.com/cbb/schools/bethune-cookman/2012.html" 2011
"337" "Bethune-Cookman Wildcats" "2010-11" "http://www.sports-reference.com/cbb/schools/bethune-cookman/2011.html" 2010
"338" "Bethune-Cookman Wildcats" "2009-10" "http://www.sports-reference.com/cbb/schools/bethune-cookman/2010.html" 2009
"339" "Bethune-Cookman Wildcats" "2008-09" "http://www.sports-reference.com/cbb/schools/bethune-cookman/2009.html" 2008
"340" "Bethune-Cookman Wildcats" "2007-08" "http://www.sports-reference.com/cbb/schools/bethune-cookman/2008.html" 2007
"341" "Bethune-Cookman Wildcats" "2006-07" "http://www.sports-reference.com/cbb/schools/bethune-cookman/2007.html" 2006
"342" "Bethune-Cookman Wildcats" "2005-06" "http://www.sports-reference.com/cbb/schools/bethune-cookman/2006.html" 2005
"343" "Bethune-Cookman Wildcats" "2004-05" "http://www.sports-reference.com/cbb/schools/bethune-cookman/2005.html" 2004
"344" "Bethune-Cookman Wildcats" "2003-04" "http://www.sports-reference.com/cbb/schools/bethune-cookman/2004.html" 2003
"345" "Bethune-Cookman Wildcats" "2002-03" "http://www.sports-reference.com/cbb/schools/bethune-cookman/2003.html" 2002
"346" "Bethune-Cookman Wildcats" "2001-02" "http://www.sports-reference.com/cbb/schools/bethune-cookman/2002.html" 2001
"347" "Bethune-Cookman Wildcats" "2000-01" "http://www.sports-reference.com/cbb/schools/bethune-cookman/2001.html" 2000
"348" "Binghamton Bearcats" "2014-15" "http://www.sports-reference.com/cbb/schools/binghamton/2015.html" 2014
"349" "Binghamton Bearcats" "2013-14" "http://www.sports-reference.com/cbb/schools/binghamton/2014.html" 2013
"350" "Binghamton Bearcats" "2012-13" "http://www.sports-reference.com/cbb/schools/binghamton/2013.html" 2012
"351" "Binghamton Bearcats" "2011-12" "http://www.sports-reference.com/cbb/schools/binghamton/2012.html" 2011
"352" "Binghamton Bearcats" "2010-11" "http://www.sports-reference.com/cbb/schools/binghamton/2011.html" 2010
"353" "Binghamton Bearcats" "2009-10" "http://www.sports-reference.com/cbb/schools/binghamton/2010.html" 2009
"354" "Binghamton Bearcats" "2008-09" "http://www.sports-reference.com/cbb/schools/binghamton/2009.html" 2008
"355" "Binghamton Bearcats" "2007-08" "http://www.sports-reference.com/cbb/schools/binghamton/2008.html" 2007
"356" "Binghamton Bearcats" "2006-07" "http://www.sports-reference.com/cbb/schools/binghamton/2007.html" 2006
"357" "Binghamton Bearcats" "2005-06" "http://www.sports-reference.com/cbb/schools/binghamton/2006.html" 2005
"358" "Binghamton Bearcats" "2004-05" "http://www.sports-reference.com/cbb/schools/binghamton/2005.html" 2004
"359" "Binghamton Bearcats" "2003-04" "http://www.sports-reference.com/cbb/schools/binghamton/2004.html" 2003
"360" "Binghamton Bearcats" "2002-03" "http://www.sports-reference.com/cbb/schools/binghamton/2003.html" 2002
"361" "Binghamton Bearcats" "2001-02" "http://www.sports-reference.com/cbb/schools/binghamton/2002.html" 2001
"362" "Birmingham-Southern Panthers" "2005-06" "http://www.sports-reference.com/cbb/schools/birmingham-southern/2006.html" 2005
"363" "Birmingham-Southern Panthers" "2004-05" "http://www.sports-reference.com/cbb/schools/birmingham-southern/2005.html" 2004
"364" "Birmingham-Southern Panthers" "2003-04" "http://www.sports-reference.com/cbb/schools/birmingham-southern/2004.html" 2003
"365" "Boise State Broncos" "2014-15" "http://www.sports-reference.com/cbb/schools/boise-state/2015.html" 2014
"366" "Boise State Broncos" "2013-14" "http://www.sports-reference.com/cbb/schools/boise-state/2014.html" 2013
"367" "Boise State Broncos" "2012-13" "http://www.sports-reference.com/cbb/schools/boise-state/2013.html" 2012
"368" "Boise State Broncos" "2011-12" "http://www.sports-reference.com/cbb/schools/boise-state/2012.html" 2011
"369" "Boise State Broncos" "2010-11" "http://www.sports-reference.com/cbb/schools/boise-state/2011.html" 2010
"370" "Boise State Broncos" "2009-10" "http://www.sports-reference.com/cbb/schools/boise-state/2010.html" 2009
"371" "Boise State Broncos" "2008-09" "http://www.sports-reference.com/cbb/schools/boise-state/2009.html" 2008
"372" "Boise State Broncos" "2007-08" "http://www.sports-reference.com/cbb/schools/boise-state/2008.html" 2007
"373" "Boise State Broncos" "2006-07" "http://www.sports-reference.com/cbb/schools/boise-state/2007.html" 2006
"374" "Boise State Broncos" "2005-06" "http://www.sports-reference.com/cbb/schools/boise-state/2006.html" 2005
"375" "Boise State Broncos" "2004-05" "http://www.sports-reference.com/cbb/schools/boise-state/2005.html" 2004
"376" "Boise State Broncos" "2003-04" "http://www.sports-reference.com/cbb/schools/boise-state/2004.html" 2003
"377" "Boise State Broncos" "2002-03" "http://www.sports-reference.com/cbb/schools/boise-state/2003.html" 2002
"378" "Boise State Broncos" "2001-02" "http://www.sports-reference.com/cbb/schools/boise-state/2002.html" 2001
"379" "Boise State Broncos" "2000-01" "http://www.sports-reference.com/cbb/schools/boise-state/2001.html" 2000
"380" "Boston College Eagles" "2014-15" "http://www.sports-reference.com/cbb/schools/boston-college/2015.html" 2014
"381" "Boston College Eagles" "2013-14" "http://www.sports-reference.com/cbb/schools/boston-college/2014.html" 2013
"382" "Boston College Eagles" "2012-13" "http://www.sports-reference.com/cbb/schools/boston-college/2013.html" 2012
"383" "Boston College Eagles" "2011-12" "http://www.sports-reference.com/cbb/schools/boston-college/2012.html" 2011
"384" "Boston College Eagles" "2010-11" "http://www.sports-reference.com/cbb/schools/boston-college/2011.html" 2010
"385" "Boston College Eagles" "2009-10" "http://www.sports-reference.com/cbb/schools/boston-college/2010.html" 2009
"386" "Boston College Eagles" "2008-09" "http://www.sports-reference.com/cbb/schools/boston-college/2009.html" 2008
"387" "Boston College Eagles" "2007-08" "http://www.sports-reference.com/cbb/schools/boston-college/2008.html" 2007
"388" "Boston College Eagles" "2006-07" "http://www.sports-reference.com/cbb/schools/boston-college/2007.html" 2006
"389" "Boston College Eagles" "2005-06" "http://www.sports-reference.com/cbb/schools/boston-college/2006.html" 2005
"390" "Boston College Eagles" "2004-05" "http://www.sports-reference.com/cbb/schools/boston-college/2005.html" 2004
"391" "Boston College Eagles" "2003-04" "http://www.sports-reference.com/cbb/schools/boston-college/2004.html" 2003
"392" "Boston College Eagles" "2002-03" "http://www.sports-reference.com/cbb/schools/boston-college/2003.html" 2002
"393" "Boston College Eagles" "2001-02" "http://www.sports-reference.com/cbb/schools/boston-college/2002.html" 2001
"394" "Boston College Eagles" "2000-01" "http://www.sports-reference.com/cbb/schools/boston-college/2001.html" 2000
"395" "Boston University Terriers" "2014-15" "http://www.sports-reference.com/cbb/schools/boston-university/2015.html" 2014
"396" "Boston University Terriers" "2013-14" "http://www.sports-reference.com/cbb/schools/boston-university/2014.html" 2013
"397" "Boston University Terriers" "2012-13" "http://www.sports-reference.com/cbb/schools/boston-university/2013.html" 2012
"398" "Boston University Terriers" "2011-12" "http://www.sports-reference.com/cbb/schools/boston-university/2012.html" 2011
"399" "Boston University Terriers" "2010-11" "http://www.sports-reference.com/cbb/schools/boston-university/2011.html" 2010
"400" "Boston University Terriers" "2009-10" "http://www.sports-reference.com/cbb/schools/boston-university/2010.html" 2009
"401" "Boston University Terriers" "2008-09" "http://www.sports-reference.com/cbb/schools/boston-university/2009.html" 2008
